Categoria,Famiglia,Id Elemento,Stato
Elementi di dettaglio,INC_ElmDet_BreakLine,379401,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,379462,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,379463,1
Elementi di dettaglio,INC_ElmDet_BreakLine,379483,1
Elementi di dettaglio,INC_ElmDet_BreakLine,379484,1
Elementi di dettaglio,INC_ElmDet_Vite,380653,1
Elementi di dettaglio,INC_ElmDet_Vite,380654,1
Elementi di dettaglio,INC_ElmDet_BreakLine,390614,1
Elementi di dettaglio,INC_ElmDet_BreakLine,390615,1
Elementi di dettaglio,INC_ElmDet_Cavedio,390619,1
Elementi di dettaglio,INC_ElmDet_BreakLine,390629,1
Elementi di dettaglio,INC_ElmDet_BreakLine,390630,1
Elementi di dettaglio,INC_ElmDet_BreakLine,391422,1
Elementi di dettaglio,INC_ElmDet_BreakLine,391423,1
Elementi di dettaglio,INC_ElmDet_BreakLine,391424,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,391425,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,391426,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,392228,1
Elementi di dettaglio,INC_ElmDet_M12Corpo,396207,1
Elementi di dettaglio,INC_ElmDet_BulloneTesta,396256,1
Elementi di dettaglio,INC_ElmDet_BulloneTesta,396257,1
Elementi di dettaglio,INC_ElmDet_TipoUPN200,396324,1
Elementi di dettaglio,INC_ElmDet_BreakLine,396333,1
Elementi di dettaglio,INC_ElmDet_Tassello,396586,1
Elementi di dettaglio,INC_ElmDet_Tassello,396594,1
Elementi di dettaglio,INC_ElmDet_BreakLine,396776,1
Elementi di dettaglio,INC_ElmDet_M12Corpo,397880,1
Elementi di dettaglio,INC_ElmDet_BulloneTesta,397935,1
Elementi di dettaglio,INC_ElmDet_BulloneTesta,397936,1
Elementi di dettaglio,INC_ElmDet_TipoUPN200,398066,1
Annotazioni generiche,INC_AnnGen_SimbSYMB Saldatura d'angolo,399667,1
Annotazioni generiche,INC_AnnGen_SimbSYMB Saldatura d'angolo,399672,1
Elementi di dettaglio,INC_ElmDet_TipoL45x5,399757,1
Elementi di dettaglio,INC_ElmDet_BreakLine,399846,1
Annotazioni generiche,INC_AnnGen_SimbSYMB Saldatura d'angolo,399899,1
Elementi di dettaglio,INC_ElmDet_BreakLine,400739,1
Elementi di dettaglio,INC_ElmDet_BreakLine,400747,1
Elementi di dettaglio,INC_ElmDet_BreakLine,400750,1
Elementi di dettaglio,INC_ElmDet_BreakLine,400751,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,464619,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,465041,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ8,467098,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ8,467099,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,468822,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,468823,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,468824,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,468825,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,468826,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,468833,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,468834,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,468835,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,468836,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,468838,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,468839,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,468841,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,468848,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,468851,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,468852,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,473953,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,473957,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,473961,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,473964,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,481267,1
Elementi di dettaglio,INC_ElmDet_Vite,481278,1
Elementi di dettaglio,INC_ElmDet_Vite,481388,1
Elementi di dettaglio,INC_ElmDet_Vite,481391,1
Elementi di dettaglio,INC_ElmDet_Vite,481394,1
Elementi di dettaglio,INC_ElmDet_Vite,481397,1
Elementi di dettaglio,INC_ElmDet_Vite,481487,1
Elementi di dettaglio,INC_ElmDet_TipoHEA340,481508,1
Annotazioni generiche,INC_AnnGen_SimbEditabileEstremitàGrigliaSTR,481545,1
Elementi di dettaglio,INC_ElmDet_Vite,481566,1
Elementi di dettaglio,INC_ElmDet_TipoHEA340,481578,1
Annotazioni generiche,INC_AnnGen_SimbEditabileEstremitàGrigliaSTR,481587,1
Elementi di dettaglio,INC_ElmDet_Vite,481659,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneDoppi,501550,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,501551,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,501552,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,501554,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,501773,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroC,502008,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,502128,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroI,502233,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroStaffa,502390,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,502528,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508152,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508154,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508155,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508157,1
Elementi di dettaglio,INC_ElmDet_FerroStaffa,508158,1
Elementi di dettaglio,INC_ElmDet_BreakLine,508162,1
Elementi di dettaglio,INC_ElmDet_BreakLine,508163,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508164,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508165,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508166,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508167,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508168,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508169,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroC,508177,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroC,508179,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroI,508183,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroI,508184,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508212,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508213,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508217,1
Elementi di dettaglio,INC_ElmDet_BreakLine,508219,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508220,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroL,508221,1
Elementi di dettaglio,INC_ElmDet_BreakLine,508226,1
Annotazioni generiche,INC_AnnGen_Titolo,508229,1
Annotazioni generiche,INC_AnnGen_Titolo,508231,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508234,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508235,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508236,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508237,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508238,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508239,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508240,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508241,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508242,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508243,1
Elementi di dettaglio,INC_ElmDet_SimboloFerroGancio,508244,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508246,1
Elementi di dettaglio,INC_ElmDet_FerriSezioneSingoli,508247,1
Elementi di dettaglio,INC_ElmDet_SimboloEstensioneZonaArmatura,533225,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,541586,1
Elementi di dettaglio,INC_ElmDet_Vite,541597,1
Elementi di dettaglio,INC_ElmDet_Vite,541598,1
Elementi di dettaglio,INC_ElmDet_Vite,541599,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,592913,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596216,1
Elementi di dettaglio,INC_ElmDet_Vite,596227,1
Elementi di dettaglio,INC_ElmDet_Vite,596331,1
Elementi di dettaglio,INC_ElmDet_Vite,596334,1
Elementi di dettaglio,INC_ElmDet_Vite,596337,1
Elementi di dettaglio,INC_ElmDet_Vite,596340,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596615,1
Elementi di dettaglio,INC_ElmDet_Cavedio,596619,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596629,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596731,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596974,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596975,1
Elementi di dettaglio,INC_ElmDet_BreakLine,596976,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596977,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,596978,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597141,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597142,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,597143,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597570,1
Elementi di dettaglio,INC_ElmDet_BreakLine,597571,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ6,597572,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598088,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598089,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598090,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598091,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598092,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598093,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598094,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598095,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598096,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598101,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598102,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598103,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598104,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598105,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598106,1
Elementi di dettaglio,INC_ElmDet_SingolaBarraArmaturaSezione,598107,1
Elementi di dettaglio,INC_ElmDet_BreakLine,598386,1
Elementi di dettaglio,INC_ElmDet_BreakLine,598387,1
Elementi di dettaglio,INC_ElmDet_BreakLine,598388,1
Annotazioni generiche,INC_Annotazione generica - Titolo,599118,1
Elementi di dettaglio,INC_ElmDet_BreakLine,599869,1
Elementi di dettaglio,INC_ElmDet_ReteElettrosaldataBasataSuLineaØ8,601765,1
Elementi di dettaglio,INC_ElmDet_Distanziatori,603462,1
Elementi di dettaglio,INC_ElmDet_ProfilatoL_ConnessioneBullonata4-Prospetto,604604,1
Elementi di dettaglio,INC_ElmDet_ProfilatoL_ConnessioneBullonata4-Prospetto,604865,1
Elementi di dettaglio,INC_ElmDet_Hilti2Testa,605432,1
Elementi di dettaglio,INC_ElmDet_M12Corpo,605673,1
Elementi di dettaglio,INC_ElmDet_Tassello,605859,1
Elementi di dettaglio,INC_ElmDet_Vite,606114,1
Elementi di dettaglio,"INC_ElmDet_Alveolare-27,5+50",606644,1
Elementi di dettaglio,INC_ElmDet_Mattone-Prospetto,606801,1
Elementi di dettaglio,INC_ElmDet_Cordolo,607096,1
Elementi di dettaglio,INC_ElmDet_ElementoCLS,607403,1
Elementi di dettaglio,INC_ElmDet_Mattone-Sezione,607671,1
Elementi di dettaglio,INC_ElmDet_MattonePieno,607750,1
Elementi di dettaglio,INC_ElmDet_Pignatta,607863,1
Elementi di dettaglio,INC_ElmDet_PignattaTravetto,607986,1
Elementi di dettaglio,INC_ElmDet_PredallesH-16+4Longitudinale,608137,1
Elementi di dettaglio,INC_ElmDet_PredallesH-16+4Trasversale,608324,1
Elementi di dettaglio,INC_ElmDet_PredallesH-20+4Longitudinale,608581,1
Elementi di dettaglio,INC_ElmDet_PredallesH-20+4Trasversale,608768,1
Elementi di dettaglio,INC_ElmDet_Tegole,608918,1
Elementi di dettaglio,INC_ElmDet_Travetto,609041,1
Elementi di dettaglio,INC_ElmDet_TipoHEA400,609264,1
Elementi di dettaglio,INC_ElmDet_TipoIPE400,609340,1
Elementi di dettaglio,INC_ElmDet_TipoL45x5,609462,1
Elementi di dettaglio,INC_ElmDet_TipoL50x5,609608,1
Elementi di dettaglio,INC_ElmDet_TipoUPN200,609753,1
Cartigli,GN_ANN_TBS_StartingView,637722,1
Cartigli,GN_ANN_TBS_Cartiglio,669552,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710244,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710258,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710276,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710286,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710296,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710306,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710336,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710346,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710356,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710366,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710390,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710400,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710410,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710480,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710490,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710500,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710510,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710534,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710544,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710554,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710564,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710574,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710761,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710771,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710781,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710791,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710811,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710821,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710833,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710845,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710855,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710865,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710875,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710885,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710895,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710905,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710915,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710933,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710943,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710955,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710979,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,710989,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711001,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711009,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711021,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711031,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711041,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711051,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711065,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711077,1
Pilastri strutturali,INC_PilST_PS.AC_CircolareCavo,711087,1
